"site","countFruitNumberPerPlant","permanentPlot","damage","year"
"LO",3,0,NA,2006
"LO",3,0,NA,2006
"LO",3,0,NA,2006
"LO",3,0,NA,2006
"LO",3,0,NA,2006
"LO",3,0,NA,2006
"LO",3,0,NA,2006
"LO",3,0,NA,2006
"LO",3,0,NA,2006
"LO",3,0,NA,2006
"LO",4,0,NA,2006
"LO",4,0,NA,2006
"LO",4,0,NA,2006
"LO",5,0,NA,2006
"LO",5,0,NA,2006
"LO",5,0,NA,2006
"LO",5,0,NA,2006
"LO",5,0,NA,2006
"LO",5,0,NA,2006
"LO",6,0,NA,2006
"LO",6,0,NA,2006
"LO",6,0,NA,2006
"LO",6,0,NA,2006
"LO",6,0,NA,2006
"LO",6,0,NA,2006
"LO",6,0,NA,2006
"LO",7,0,NA,2006
"LO",7,0,NA,2006
"LO",7,0,NA,2006
"LO",7,0,NA,2006
"LO",7,0,NA,2006
"LO",7,0,NA,2006
"LO",7,0,NA,2006
"LO",8,0,NA,2006
"LO",8,0,NA,2006
"LO",8,0,NA,2006
"LO",8,0,NA,2006
"LO",8,0,NA,2006
"LO",8,0,NA,2006
"LO",8,0,NA,2006
"LO",9,0,NA,2006
"LO",9,0,NA,2006
"LO",9,0,NA,2006
"LO",9,0,NA,2006
"LO",9,0,NA,2006
"LO",9,0,NA,2006
"LO",10,0,NA,2006
"LO",10,0,NA,2006
"LO",10,0,NA,2006
"LO",11,0,NA,2006
"LO",12,0,NA,2006
"LO",12,0,NA,2006
"LO",13,0,NA,2006
"LO",13,0,NA,2006
"LO",13,0,NA,2006
"LO",14,0,NA,2006
"LO",16,0,NA,2006
"LO",17,0,NA,2006
"LO",18,0,NA,2006
"LO",19,0,NA,2006
"LO",20,0,NA,2006
"LO",20,0,NA,2006
"LO",20,0,NA,2006
"LO",21,0,NA,2006
"LO",22,0,NA,2006
"LO",24,0,NA,2006
"LO",24,0,NA,2006
"LO",34,0,NA,2006
"LO",67,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",1,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",2,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",3,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",4,0,NA,2006
"MC",5,0,NA,2006
"MC",5,0,NA,2006
"MC",5,0,NA,2006
"MC",5,0,NA,2006
"MC",5,0,NA,2006
"MC",5,0,NA,2006
"MC",5,0,NA,2006
"MC",5,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",6,0,NA,2006
"MC",7,0,NA,2006
"MC",7,0,NA,2006
"MC",7,0,NA,2006
"MC",7,0,NA,2006
"MC",7,0,NA,2006
"MC",7,0,NA,2006
"MC",7,0,NA,2006
"MC",7,0,NA,2006
"MC",7,0,NA,2006
"MC",7,0,NA,2006
"MC",8,0,NA,2006
"MC",8,0,NA,2006
"MC",8,0,NA,2006
"MC",8,0,NA,2006
"MC",8,0,NA,2006
"MC",8,0,NA,2006
"MC",8,0,NA,2006
"MC",8,0,NA,2006
"MC",8,0,NA,2006
"MC",8,0,NA,2006
"MC",9,0,NA,2006
"MC",9,0,NA,2006
"MC",9,0,NA,2006
"MC",9,0,NA,2006
"MC",9,0,NA,2006
"MC",9,0,NA,2006
"MC",9,0,NA,2006
"MC",10,0,NA,2006
"MC",10,0,NA,2006
"MC",10,0,NA,2006
"MC",10,0,NA,2006
"MC",10,0,NA,2006
"MC",10,0,NA,2006
"MC",10,0,NA,2006
"MC",10,0,NA,2006
"MC",10,0,NA,2006
"MC",11,0,NA,2006
"MC",11,0,NA,2006
"MC",11,0,NA,2006
"MC",11,0,NA,2006
"MC",11,0,NA,2006
"MC",11,0,NA,2006
"MC",12,0,NA,2006
"MC",12,0,NA,2006
"MC",12,0,NA,2006
"MC",13,0,NA,2006
"MC",13,0,NA,2006
"MC",13,0,NA,2006
"MC",14,0,NA,2006
"MC",15,0,NA,2006
"MC",15,0,NA,2006
"MC",15,0,NA,2006
"MC",15,0,NA,2006
"MC",15,0,NA,2006
"MC",16,0,NA,2006
"MC",16,0,NA,2006
"MC",16,0,NA,2006
"MC",17,0,NA,2006
"MC",18,0,NA,2006
"MC",18,0,NA,2006
"MC",18,0,NA,2006
"MC",19,0,NA,2006
"MC",21,0,NA,2006
"MC",21,0,NA,2006
"MC",21,0,NA,2006
"MC",22,0,NA,2006
"MC",22,0,NA,2006
"MC",22,0,NA,2006
"MC",23,0,NA,2006
"MC",23,0,NA,2006
"MC",24,0,NA,2006
"MC",24,0,NA,2006
"MC",25,0,NA,2006
"MC",25,0,NA,2006
"MC",27,0,NA,2006
"MC",29,0,NA,2006
"MC",29,0,NA,2006
"MC",29,0,NA,2006
"MC",30,0,NA,2006
"MC",31,0,NA,2006
"MC",33,0,NA,2006
"MC",33,0,NA,2006
"MC",33,0,NA,2006
"MC",34,0,NA,2006
"MC",37,0,NA,2006
"MC",40,0,NA,2006
"MC",40,0,NA,2006
"MC",46,0,NA,2006
"MC",49,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",1,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",2,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",3,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",4,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",5,0,NA,2006
"OKRE",6,0,NA,2006
"OKRE",6,0,NA,2006
"OKRE",6,0,NA,2006
"OKRE",6,0,NA,2006
"OKRE",7,0,NA,2006
"OKRE",7,0,NA,2006
"OKRE",7,0,NA,2006
"OKRE",7,0,NA,2006
"OKRE",7,0,NA,2006
"OKRE",8,0,NA,2006
"OKRE",9,0,NA,2006
"OKRE",9,0,NA,2006
"OKRE",9,0,NA,2006
"OKRE",10,0,NA,2006
"OKRE",11,0,NA,2006
"OKRE",11,0,NA,2006
"OKRE",14,0,NA,2006
"OKRE",16,0,NA,2006
"OKRE",21,0,NA,2006
"OKRE",28,0,NA,2006
"OKRE",31,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",1,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",2,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",3,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",4,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",5,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",6,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",7,0,NA,2006
"OKRW",8,0,NA,2006
"OKRW",8,0,NA,2006
"OKRW",8,0,NA,2006
"OKRW",8,0,NA,2006
"OKRW",8,0,NA,2006
"OKRW",8,0,NA,2006
"OKRW",8,0,NA,2006
"OKRW",8,0,NA,2006
"OKRW",8,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",9,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",10,0,NA,2006
"OKRW",11,0,NA,2006
"OKRW",11,0,NA,2006
"OKRW",11,0,NA,2006
"OKRW",11,0,NA,2006
"OKRW",11,0,NA,2006
"OKRW",11,0,NA,2006
"OKRW",11,0,NA,2006
"OKRW",12,0,NA,2006
"OKRW",12,0,NA,2006
"OKRW",12,0,NA,2006
"OKRW",12,0,NA,2006
"OKRW",12,0,NA,2006
"OKRW",12,0,NA,2006
"OKRW",13,0,NA,2006
"OKRW",13,0,NA,2006
"OKRW",13,0,NA,2006
"OKRW",13,0,NA,2006
"OKRW",14,0,NA,2006
"OKRW",14,0,NA,2006
"OKRW",14,0,NA,2006
"OKRW",14,0,NA,2006
"OKRW",14,0,NA,2006
"OKRW",15,0,NA,2006
"OKRW",15,0,NA,2006
"OKRW",15,0,NA,2006
"OKRW",15,0,NA,2006
"OKRW",15,0,NA,2006
"OKRW",15,0,NA,2006
"OKRW",15,0,NA,2006
"OKRW",16,0,NA,2006
"OKRW",16,0,NA,2006
"OKRW",17,0,NA,2006
"OKRW",18,0,NA,2006
"OKRW",19,0,NA,2006
"OKRW",19,0,NA,2006
"OKRW",19,0,NA,2006
"OKRW",21,0,NA,2006
"OKRW",22,0,NA,2006
"OKRW",23,0,NA,2006
"OKRW",29,0,NA,2006
"OKRW",58,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",1,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",2,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",3,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",4,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",5,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",6,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",7,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",8,0,NA,2006
"OSR",9,0,NA,2006
"OSR",9,0,NA,2006
"OSR",9,0,NA,2006
"OSR",9,0,NA,2006
"OSR",9,0,NA,2006
"OSR",10,0,NA,2006
"OSR",10,0,NA,2006
"OSR",10,0,NA,2006
"OSR",10,0,NA,2006
"OSR",10,0,NA,2006
"OSR",11,0,NA,2006
"OSR",11,0,NA,2006
"OSR",12,0,NA,2006
"OSR",13,0,NA,2006
"OSR",13,0,NA,2006
"OSR",13,0,NA,2006
"OSR",14,0,NA,2006
"OSR",15,0,NA,2006
"OSR",15,0,NA,2006
"OSR",15,0,NA,2006
"OSR",15,0,NA,2006
"OSR",16,0,NA,2006
"OSR",18,0,NA,2006
"OSR",20,0,NA,2006
"OSR",21,0,NA,2006
"OSR",22,0,NA,2006
"OSR",24,0,NA,2006
"OSR",25,0,NA,2006
"OSR",34,0,NA,2006
"OSR",35,0,NA,2006
"OSR",41,0,NA,2006
"OSR",43,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
"S22",1,0,NA,2006
